date,time,senderName,areaDesc,headline,event,category,description,instruction,msgType,urgency,severity,scope,sender,cogId,id
2024-09-27,16:32:00,NWS Blacksburg VA,"Halifax, VA; Pittsylvania, VA",Tornado Warning issued September 27 at 4:32PM EDT until September 27 at 5:00PM EDT by NWS Blacksburg VA,Tornado Warning,,"TORRNK

The National Weather Service in BLACKSBURG has issued a

* Tornado Warning for...
Northeastern Caswell County in north central North Carolina...
Southeastern Pittsylvania County in south central Virginia...
Southwestern Halifax County in south central Virginia...

* Until 500 PM EDT.

* At 432 PM EDT, a severe thunderstorm capable of producing a tornado
was located over Blanch, or near Providence, moving north at 30
mph.

HAZARD...Tornado.

SOURCE...Radar indicated rotation.

IMPACT...Flying debris will be dangerous to those caught without
shelter. Mobile homes will be damaged or destroyed.
Damage to roofs, windows, and vehicles will occur.  Tree
damage is likely.

* Locations impacted include...
Ingram...
Milton...
Java...
Blanch...
Elmo...
Ringgold...
and Keeling.
","TAKE COVER NOW! Move to a basement or an interior room on the lowest
floor of a sturdy building. Avoid windows. If you are outdoors, in a
mobile home, or in a vehicle, move to the closest substantial shelter
and protect yourself from flying debris.

When it is safe to do so, please send your reports of hail of any
size, as well as reports of any wind damage, including downed trees
or large limbs, to the National Weather Service by calling toll free
at 1...8 6 6...2 1 5...4 3 2 4. Reports and pictures can also be
shared on the National Weather Service Blacksburg Facebook page and
on Twitter.",Alert,Immediate,Extreme,Public,w-nws.webmaster@noaa.gov,200032,492fc390-55ad-4e0d-ad29-4fa573e6123b
2024-09-27,16:45:00,NWS Morristown TN,"Carroll, VA; Wythe, VA; City of Galax, VA",Flash Flood Warning issued September 27 at 4:45PM EDT until September 27 at 8:00PM EDT by NWS Morristown TN,Flash Flood Warning,,"FFWMRX

The National Weather Service in Morristown has extended the

* Flash Flood Warning for...
Southern Carter County in east Tennessee...
Unicoi County in east Tennessee...

* Until 800 PM EDT.

* At 445 PM EDT, emergency management reported flash flooding across
the warned area. Flooding impacts will continue, but no additional
rainfall is expected. Flash flooding is already occurring.

This is a FLASH FLOOD EMERGENCY for Roan Village, Erwin, and
Unicoi. This is a PARTICULARLY DANGEROUS SITUATION. SEEK HIGHER
GROUND NOW!

HAZARD...Life threatening flash flooding.

SOURCE...Emergency management reported.

IMPACT...This is a PARTICULARLY DANGEROUS SITUATION. SEEK
HIGHER GROUND NOW! Life threatening flash flooding of
low water crossings, small creeks and streams, urban
areas, highways, streets and underpasses.
","This is an extremely dangerous and life-threatening situation. Do
not attempt to travel unless you are fleeing an area subject to
flooding or under an evacuation order.",Update,Immediate,Severe,Public,w-nws.webmaster@noaa.gov,200032,ba5a84fd-884a-4a79-baca-88070f976839
2024-09-27,16:49:00,NWS Morristown TN,Mecklenburg (037119),Flash Flood Warning issued September 27 at 4:49PM EDT until September 27 at 8:00PM EDT by NWS Morristown TN,Flash Flood Warning,,"FFWMRX

The National Weather Service in Morristown has extended the

* Flash Flood Warning for...
Johnson County in east Tennessee...

* Until 800 PM EDT.

* At 449 PM EDT, emergency management reported flash flooding across
the warned area. Flooding impacts will continue, but no additional
rainfall is expected. Flash flooding is already occurring.

This is a FLASH FLOOD EMERGENCY for Trade and Mountain City. This
is a PARTICULARLY DANGEROUS SITUATION. SEEK HIGHER GROUND NOW!

HAZARD...Life threatening flash flooding.

SOURCE...Emergency management reported.

IMPACT...This is a PARTICULARLY DANGEROUS SITUATION. SEEK
HIGHER GROUND NOW! Life threatening flash flooding of
low water crossings, small creeks and streams, urban
areas, highways, streets and underpasses.

* Some locations that will experience flash flooding include...
Mountain City, Neva, Shady Valley, Doeville, Laurel Bloomery and
Trade.
","Move to higher ground now! This is an extremely dangerous and
life-threatening situation. Do not attempt to travel unless you are
fleeing an area subject to flooding or under an evacuation order.",Update,Immediate,Severe,Public,w-nws.webmaster@noaa.gov,200032,83178bab-09ad-44b3-97ec-a40bd257d8b2
2024-09-27,16:53:00,NWS Blacksburg VA,"Bedford, VA; Botetourt, VA",Flash Flood Warning issued September 27 at 4:53PM EDT until September 27 at 7:00PM EDT by NWS Blacksburg VA,Flash Flood Warning,,"FFWRNK

The National Weather Service in Blacksburg has extended the

* Flash Flood Warning for...
Floyd County in southwestern Virginia...

* Until 700 PM EDT.

* At 453 PM EDT, Doppler radar indicated thunderstorms producing
heavy rain across the warned area. Between 4 and 6 inches of rain
have fallen. Flash flooding is already occurring.

HAZARD...Life threatening flash flooding. Thunderstorms
producing flash flooding.

SOURCE...Radar.

IMPACT...Life threatening flash flooding of creeks and streams,
urban areas, highways, streets and underpasses.

* Some locations that will experience flash flooding include...
Floyd...                           Willis...
Indian Valley...                   Copper Hill...
Alum Ridge...                      Rocky Knob Summit...
Terrys Fork...

This includes the following streams and drainages...
Dodd Creek, Boothe Creek, Beaverdam Creek, Brush Creek, Dobbins
Creek, Greasy Creek, Burks Fork, Dan River, East Prong Furnace
Creek, Big Indian Creek, Deepwater Creek and Beaver Creek.
","Turn around, don't drown when encountering flooded roads. Most flood
deaths occur in vehicles.

Be aware of your surroundings and do not drive on flooded roads.

Stay away or be swept away. River banks and culverts can become
unstable and unsafe.

When it is safe to do so, please send your reports of flooding,
including mudslides or flooded roads, to the National Weather
Service by calling toll free at 1...8 6 6...2 1 5...4 3 2 4. Reports
and pictures can also be shared on the National Weather Service
Blacksburg Facebook page and on Twitter.",Update,Immediate,Severe,Public,w-nws.webmaster@noaa.gov,200032,f27e9403-3844-486b-a6de-fce2c8b36107
2024-09-27,16:54:00,NWS Morristown TN,"Wythe, VA",Flash Flood Warning issued September 27 at 4:54PM EDT until September 27 at 8:00PM EDT by NWS Morristown TN,Flash Flood Warning,,"FFWMRX

The National Weather Service in Morristown has issued a

* Flash Flood Warning for...
Central Carter County in east Tennessee...
East Central Greene County in east Tennessee...
West Central Johnson County in east Tennessee...
Southeastern Sullivan County in east Tennessee...
Northwestern Unicoi County in east Tennessee...
Washington County in east Tennessee...

* Until 800 PM EDT.

* At 454 PM EDT, emergency management reported flash flooding in
High flow of water from Watauga Dam will continue causing
extensive flooding. Flash flooding is already occurring.

This is a FLASH FLOOD EMERGENCY for For the Watauga River and area
roadways. This is a PARTICULARLY DANGEROUS SITUATION. SEEK HIGHER
GROUND NOW!

HAZARD...Life threatening flash flooding. Heavy rain producing
flash flooding.

SOURCE...Emergency management reported.

IMPACT...This is a PARTICULARLY DANGEROUS SITUATION. SEEK
HIGHER GROUND NOW! Life threatening flash flooding of
low water crossings, small creeks and streams, urban
areas, highways, streets and underpasses.

* Some locations that will experience flash flooding include...
Johnson City, Elizabethton, Erwin, Jonesborough, Pine Crest,
Central, Midway, Oak Grove, Unicoi, Bluff City, Watauga, Milligan
College, Rocky Mount State Park, Avondale, Embreeville, Leesburg,
Telford, Hunter, Limestone and Sadie.
","Move to higher ground now! This is an extremely dangerous and
life-threatening situation. Do not attempt to travel unless you are
fleeing an area subject to flooding or under an evacuation order.

Turn around, don't drown when encountering flooded roads. Most flood
deaths occur in vehicles.

Be aware of your surroundings and do not drive on flooded roads.",Alert,Immediate,Severe,Public,w-nws.webmaster@noaa.gov,200032,0f6dea1a-9344-499c-8847-88c2c28b2414
2024-09-27,16:56:00,NWS Blacksburg VA,"Lewis, KY; Adams, OH; Pike, OH; Scioto, OH",Tornado Warning issued September 27 at 4:56PM EDT until September 27 at 5:30PM EDT by NWS Blacksburg VA,Tornado Warning,,"TORRNK

The National Weather Service in BLACKSBURG has issued a

* Tornado Warning for...
West central Bedford County in south central Virginia...
Northeastern Franklin County in west central Virginia...

* Until 530 PM EDT.

* At 456 PM EDT, a severe thunderstorm capable of producing a tornado
was located over Northwest Smith Mountain Lake, or near Moneta,
moving north at 25 mph.

HAZARD...Tornado.

SOURCE...Radar indicated rotation.

IMPACT...Flying debris will be dangerous to those caught without
shelter. Mobile homes will be damaged or destroyed.
Damage to roofs, windows, and vehicles will occur.  Tree
damage is likely.

* Locations impacted include...
Stewartsville...
Northwest Smith Mountain Lake...
Goodview...
Chamblissburg...
and Westlake Corner.
","TAKE COVER NOW! Move to a basement or an interior room on the lowest
floor of a sturdy building. Avoid windows. If you are outdoors, in a
mobile home, or in a vehicle, move to the closest substantial shelter
and protect yourself from flying debris.

When it is safe to do so, please send your reports of hail of any
size, as well as reports of any wind damage, including downed trees
or large limbs, to the National Weather Service by calling toll free
at 1...8 6 6...2 1 5...4 3 2 4. Reports and pictures can also be
shared on the National Weather Service Blacksburg Facebook page and
on Twitter.",Alert,Immediate,Extreme,Public,w-nws.webmaster@noaa.gov,200032,a709dabe-3948-463d-a24e-e00cd240f02c
2024-09-27,16:59:00,NWS Blacksburg VA,GA Glynn County Emergency Management and Homeland Security Agency,Tornado Warning issued September 27 at 4:59PM EDT until September 27 at 5:45PM EDT by NWS Blacksburg VA,Tornado Warning,,"TORRNK

The National Weather Service in BLACKSBURG has issued a

* Tornado Warning for...
Northeastern Caswell County in north central North Carolina...
Southeastern Pittsylvania County in south central Virginia...
Southwestern Halifax County in south central Virginia...

* Until 545 PM EDT.

* At 459 PM EDT, a severe thunderstorm capable of producing a tornado
was located over Milton, or 7 miles east of Providence, moving
north at 15 mph.

HAZARD...Tornado.

SOURCE...Radar indicated rotation.

IMPACT...Flying debris will be dangerous to those caught without
shelter. Mobile homes will be damaged or destroyed.
Damage to roofs, windows, and vehicles will occur.  Tree
damage is likely.

* Locations impacted include...
Milton...
Elmo...
Blanch...
and Ringgold.
","TAKE COVER NOW! Move to a basement or an interior room on the lowest
floor of a sturdy building. Avoid windows. If you are outdoors, in a
mobile home, or in a vehicle, move to the closest substantial shelter
and protect yourself from flying debris.

Heavy rainfall may hide this tornado. Do not wait to see or hear the
tornado. TAKE COVER NOW!

When it is safe to do so, please send your reports of hail of any
size, as well as reports of any wind damage, including downed trees
or large limbs, to the National Weather Service by calling toll free
at 1...8 6 6...2 1 5...4 3 2 4. Reports and pictures can also be
shared on the National Weather Service Blacksburg Facebook page and
on Twitter.",Alert,Immediate,Extreme,Public,w-nws.webmaster@noaa.gov,200032,db6e6ebb-6ffb-44a1-af67-3dc39bd7899b
2024-09-27,17:00:00,NWS Wakefield VA,"City of Chesapeake, VA; City of Suffolk, VA",Tornado Warning issued September 27 at 5:00PM EDT until September 27 at 5:30PM EDT by NWS Wakefield VA,Tornado Warning,,"TORAKQ

The National Weather Service in Wakefield has issued a

* Tornado Warning for...
North central Gates County in northeastern North Carolina...
The southeastern City of Suffolk in southeastern Virginia...

* Until 530 PM EDT.

* At 459 PM EDT, a severe thunderstorm capable of producing a tornado
was located over Gates, or near Gatesville, moving northeast at 35
mph.

HAZARD...Tornado.

SOURCE...Radar indicated rotation.

IMPACT...Flying debris will be dangerous to those caught without
shelter. Mobile homes will be damaged or destroyed.
Damage to roofs, windows, and vehicles will occur.  Tree
damage is likely.

* This dangerous storm will be near...
Suffolk and Whaleyville around 505 PM EDT.

Other locations impacted by this tornadic thunderstorm include Easons
Crossroads, Lummis, Nurney, Suffolk Airport, Drum Hill, Hazelton,
Buckland, Saunders, Reynoldson, and Somerton.
","TAKE COVER NOW! Move to a basement or an interior room on the lowest
floor of a sturdy building. Avoid windows. If you are outdoors, in a
mobile home, or in a vehicle, move to the closest substantial shelter
and protect yourself from flying debris.

Please report severe weather by calling 757-899-2415, posting to the
NWS Wakefield Facebook page, or using Twitter @NWSWAKEFIELDVA.",Alert,Immediate,Extreme,Public,w-nws.webmaster@noaa.gov,200032,f74ea7a3-0fa6-4b15-9c6a-9f1501d6a453
2024-09-27,17:08:00,NWS Blacksburg VA,"Isle of Wight, VA; City of Suffolk, VA",Tornado Warning issued September 27 at 5:08PM EDT until September 27 at 5:45PM EDT by NWS Blacksburg VA,Tornado Warning,,"TORRNK

The National Weather Service in BLACKSBURG has issued a

* Tornado Warning for...
Southeastern Pittsylvania County in south central Virginia...
Western Halifax County in south central Virginia...

* Until 545 PM EDT.

* At 507 PM EDT, a severe thunderstorm capable of producing a tornado
was located over Ingram, moving north at 25 mph.

HAZARD...Tornado.

SOURCE...Radar indicated rotation.

IMPACT...Flying debris will be dangerous to those caught without
shelter. Mobile homes will be damaged or destroyed.
Damage to roofs, windows, and vehicles will occur.  Tree
damage is likely.

* Locations impacted include...
Brookneal...
Mt Airy...
Ingram...
Nathalie...
Java...
Cody...
and Leda.
","TAKE COVER NOW! Move to a basement or an interior room on the lowest
floor of a sturdy building. Avoid windows. If you are outdoors, in a
mobile home, or in a vehicle, move to the closest substantial shelter
and protect yourself from flying debris.

When it is safe to do so, please send your reports of hail of any
size, as well as reports of any wind damage, including downed trees
or large limbs, to the National Weather Service by calling toll free
at 1...8 6 6...2 1 5...4 3 2 4. Reports and pictures can also be
shared on the National Weather Service Blacksburg Facebook page and
on Twitter.",Alert,Immediate,Extreme,Public,w-nws.webmaster@noaa.gov,200032,cb796e83-704f-4df7-929b-14555b764f25
2024-09-27,17:09:00,NWS Blacksburg VA,SC Emergency Management Division of the South Carolina Adjutant General's Office,Flash Flood Warning issued September 27 at 5:09PM EDT until September 27 at 7:15PM EDT by NWS Blacksburg VA,Flash Flood Warning,,"FFWRNK

The National Weather Service in Blacksburg has extended the

* Flash Flood Warning for...
Carroll County in southwestern Virginia...
Wythe County in southwestern Virginia...
The City of Galax in southwestern Virginia...

* Until 715 PM EDT.

* At 509 PM EDT, Doppler radar and automated rain gauges indicated
thunderstorms producing heavy rain across the warned area. Between
6 and 9 inches of rain have fallen. Flash flooding is already
occurring.

This is a FLASH FLOOD EMERGENCY for Wythe and Carroll Counties.
This is a PARTICULARLY DANGEROUS SITUATION. SEEK HIGHER GROUND NOW!

HAZARD...Life threatening flash flooding. Thunderstorms
producing flash flooding.

SOURCE...Radar and automated gauges.

IMPACT...This is a PARTICULARLY DANGEROUS SITUATION. SEEK
HIGHER GROUND NOW! Life threatening flash flooding of
low water crossings, small creeks and streams, urban
areas, highways, streets and underpasses.

* Some locations that will experience flash flooding include...
Wytheville...                      Galax...
Hillsville...                      Rural Retreat...
Patterson...                       Max Meadows...
Fancy Gap...

This includes the following streams and drainages...
Big Reed Island Creek, Ararat River, Brush Creek, Buddle Branch,
Burks Fork, Brown Lick Branch, Brushy Fork and Brannon Branch.
","Move to higher ground now! This is an extremely dangerous and
life-threatening situation. Do not attempt to travel unless you are
fleeing an area subject to flooding or under an evacuation order.

Turn around, don't drown when encountering flooded roads. Most flood
deaths occur in vehicles.

Be aware of your surroundings and do not drive on flooded roads.

Stay away or be swept away. River banks and culverts can become
unstable and unsafe.

When it is safe to do so, please send your reports of flooding,
including mudslides or flooded roads, to the National Weather
Service by calling toll free at 1...8 6 6...2 1 5...4 3 2 4. Reports
and pictures can also be shared on the National Weather Service
Blacksburg Facebook page and on Twitter.",Update,Immediate,Severe,Public,w-nws.webmaster@noaa.gov,200032,4996fd61-b2a4-4cd0-a34b-0cb34611c123
2024-09-27,17:17:52,"200441,CharMeck Alerts,CharMeck Alerts","Isle of Wight, VA; James City, VA; Surry, VA; York, VA; City of Newport News, VA",NA,Local Area Emergency,,NA,NA,Alert,Immediate,Extreme,Public,200441_CharMeck_Alerts_CharMeck_Alerts,200441,0842bc70-0587-461b-9aed-56819db0be95
2024-09-27,17:20:00,NWS Blacksburg VA,"Greenup, KY",Tornado Warning issued September 27 at 5:20PM EDT until September 27 at 5:45PM EDT by NWS Blacksburg VA,Tornado Warning,,"TORRNK

The National Weather Service in BLACKSBURG has issued a

* Tornado Warning for...
Northwestern Bedford County in south central Virginia...
Southern Botetourt County in west central Virginia...

* Until 545 PM EDT.

* At 519 PM EDT, a severe thunderstorm capable of producing a
tornado was located near Montvale. Another severe thunderstorm
capable of producing a tornado was located just south of
Troutville. Movement of both storms was to the north at 25 mph.

HAZARD...Tornado.

SOURCE...Radar indicated rotation.

IMPACT...Flying debris will be dangerous to those caught without
shelter. Mobile homes will be damaged or destroyed.
Damage to roofs, windows, and vehicles will occur.  Tree
damage is likely.

* Locations impacted include...
Buchanan...
Troutville...
Stewartsville...
Montvale...
Fincastle...
Lithia...
and Nace.
","TAKE COVER NOW! Move to a basement or an interior room on the lowest
floor of a sturdy building. Avoid windows. If you are outdoors, in a
mobile home, or in a vehicle, move to the closest substantial shelter
and protect yourself from flying debris.

When it is safe to do so, please send your reports of hail of any
size, as well as reports of any wind damage, including downed trees
or large limbs, to the National Weather Service by calling toll free
at 1...8 6 6...2 1 5...4 3 2 4. Reports and pictures can also be
shared on the National Weather Service Blacksburg Facebook page and
on Twitter.",Alert,Immediate,Extreme,Public,w-nws.webmaster@noaa.gov,200032,d8559434-80dc-4374-b9ff-32947f508997
2024-09-27,17:21:39,"202506,Wythe County Citizen Alert,County of Wythe","Campbell, VA; Charlotte, VA; Halifax, VA",Byllesby Dam notice,Civil Danger Warning,,NA,NA,Alert,Immediate,Extreme,Public,202506_Wythe_County_Citizen_Alert_County_of_Wythe,202506,f20b7e2b-7ff1-4e5f-bb67-47e5b5de246d
2024-09-27,17:23:00,NWS Wilmington OH,"Campbell, VA; Charlotte, VA; Halifax, VA",Flash Flood Warning issued September 27 at 5:23PM EDT until September 27 at 9:30PM EDT by NWS Wilmington OH,Flash Flood Warning,,"FFWILN

The National Weather Service in Wilmington has extended the

* Flash Flood Warning for...
Northeastern Lewis County in northeastern Kentucky...
Northeastern Adams County in south central Ohio...
Pike County in south central Ohio...
Scioto County in south central Ohio...

* Until 930 PM EDT.

* At 523 PM EDT, radar indicated thunderstorms producing heavy rain
across the warned area. Between 3 and 4 inches of rain have
fallen. The expected rainfall rate is 1 to 2 inches in 1 hour.
Additional rainfall amounts of 1 to 2 inches are possible. Flash
flooding is ongoing or expected to begin shortly.

HAZARD...Life threatening flash flooding. Thunderstorms
producing flash flooding.

SOURCE...Radar.

IMPACT...Life threatening flash flooding of creeks and streams,
urban areas, highways, streets and underpasses.

* Some locations that may experience flash flooding include...
Portsmouth, Waverly, Wheelersburg, New Boston, Piketon, Greenup,
South Webster, Lucasville, Clarktown, Rosemount, Sciotodale, Pike
Lake, Kincaid Springs, Franklin Furnace, Beaver, Rarden, Otway,
Wakefield, Bear Creek and Mcdermott.
","Turn around, don't drown when encountering flooded roads. Most flood
deaths occur in vehicles.

To report flash flooding, go to our website at weather.gov/iln and
submit your report via social media, when you can do so safely.",Alert,Immediate,Severe,Public,w-nws.webmaster@noaa.gov,200032,f6a14e7d-1748-455c-a85c-4223edcbb44e
2024-09-27,17:23:20,"202286,GA Glynn County Emergency Management and Homeland Security Agency,","Greenup, KY; Gallia, OH; Jackson, OH; Lawrence, OH",Local Area Emergency,Local Area Emergency,,NA,NA,Alert,Immediate,Extreme,Public,bwestberry@glynncounty-ga.gov,202286,94647b9d-908e-4598-8e27-3514c09990c0
2024-09-27,17:29:00,NWS Wakefield VA,"Alleghany, NC; Ashe, NC; Watauga, NC; Wilkes, NC",Tornado Warning issued September 27 at 5:29PM EDT until September 27 at 6:00PM EDT by NWS Wakefield VA,Tornado Warning,,"TORAKQ

The National Weather Service in Wakefield has issued a

* Tornado Warning for...
The northwestern City of Chesapeake in southeastern Virginia...
The eastern City of Suffolk in southeastern Virginia...

* Until 600 PM EDT.

* At 529 PM EDT, a severe thunderstorm capable of producing a tornado
was located near Suffolk, or near Downtown Suffolk, moving
northeast at 25 mph.

HAZARD...Tornado.

SOURCE...Radar indicated rotation.

IMPACT...Flying debris will be dangerous to those caught without
shelter. Mobile homes will be damaged or destroyed.
Damage to roofs, windows, and vehicles will occur.  Tree
damage is likely.

* This dangerous storm will be near...
Downtown Suffolk and Suffolk around 535 PM EDT.
Chesapeake around 540 PM EDT.
Driver around 545 PM EDT.
Bowers Hill around 550 PM EDT.

Other locations impacted by this tornadic thunderstorm include
Suffolk Airport, Deanes, Wilroy, Saunders, Magnolia, and Nurney.
","TAKE COVER NOW! Move to a basement or an interior room on the lowest
floor of a sturdy building. Avoid windows. If you are outdoors, in a
mobile home, or in a vehicle, move to the closest substantial shelter
and protect yourself from flying debris.

Please report severe weather by calling 757-899-2415, posting to the
NWS Wakefield Facebook page, or using Twitter @NWSWAKEFIELDVA.",Alert,Immediate,Extreme,Public,w-nws.webmaster@noaa.gov,200032,b044b93f-eccc-42b7-afea-2ef3486390da
2024-09-27,17:32:00,NWS Wakefield VA,NC Buncombe County Emergency Services,Tornado Warning issued September 27 at 5:32PM EDT until September 27 at 6:00PM EDT by NWS Wakefield VA,Tornado Warning,,"TORAKQ

The National Weather Service in Wakefield has issued a

* Tornado Warning for...
East central Isle of Wight County in southeastern Virginia...
The northeastern City of Suffolk in southeastern Virginia...

* Until 600 PM EDT.

* At 531 PM EDT, a severe thunderstorm capable of producing a tornado
was located over Kings Fork, or near Downtown Suffolk, moving
northeast at 25 mph. A second area capable of producing a tornado
was located near the Isle of Wight and City of Suffolk line, about
10 miles to the northwest.

HAZARD...Tornado.

SOURCE...Radar indicated rotation.

IMPACT...Flying debris will be dangerous to those caught without
shelter. Mobile homes will be damaged or destroyed.
Damage to roofs, windows, and vehicles will occur.  Tree
damage is likely.

* This dangerous storm will be near...
Suffolk around 535 PM EDT.
Crittenden around 550 PM EDT.

Other locations impacted by this tornadic thunderstorm include
Hobson, Carrollton, Longview, Benns Church, Wills Corner, Chuckatuck,
and Kilby.
","TAKE COVER NOW! Move to a basement or an interior room on the lowest
floor of a sturdy building. Avoid windows. If you are outdoors, in a
mobile home, or in a vehicle, move to the closest substantial shelter
and protect yourself from flying debris.

Please report severe weather by calling 757-899-2415, posting to the
NWS Wakefield Facebook page, or using Twitter @NWSWAKEFIELDVA.",Alert,Immediate,Extreme,Public,w-nws.webmaster@noaa.gov,200032,a46f8a99-8c9f-4621-9476-d82d71b449bf
2024-09-27,17:36:53,"200400,SC Emergency Management Division of the South Carolina Adjutant General's Office,Aiken County Emergency Management","Grayson, VA; Smyth, VA",Local Area Emergency,Local Area Emergency,,"ALERT. From Aiken County Emergency Management.  MANDATORY CURFEW from starting Friday, 9/27 at 7:30 PM and running to Saturday, 9/28 at 7:30 AM. Essential workers for local businesses/services and responders will be exempt from this curfew.  Road conditions are DANGEROUS due to downed power lines and trees.  DO NOT travel after 7:30 PM.",NA,Alert,Immediate,Extreme,Public,Bdavis@emd.sc.gov,200400,16cc0e10-ef8f-4269-a232-057edfc75816
2024-09-27,17:37:00,NWS Wakefield VA,"Granville, NC; Person, NC",Tornado Warning issued September 27 at 5:37PM EDT until September 27 at 6:00PM EDT by NWS Wakefield VA,Tornado Warning,,"TORAKQ

The National Weather Service in Wakefield has issued a

* Tornado Warning for...
North central Isle of Wight County in southeastern Virginia...
Southeastern York County in southeastern Virginia...
The northern City of Newport News in southeastern Virginia...
Southeastern James City County in southeastern Virginia...
East central Surry County in southeastern Virginia...

* Until 600 PM EDT.

* At 537 PM EDT, a severe thunderstorm capable of producing a tornado
was located near Smithfield, moving northeast at 30 mph.

HAZARD...Tornado.

SOURCE...Radar indicated rotation.

IMPACT...Flying debris will be dangerous to those caught without
shelter. Mobile homes will be damaged or destroyed.
Damage to roofs, windows, and vehicles will occur.  Tree
damage is likely.

* This dangerous storm will be near...
Newport News and Fort Eustis around 545 PM EDT.
Denbigh around 555 PM EDT.

Other locations impacted by this tornadic thunderstorm include
Oriana, Rushmere, Newport News Golf Course, Moonlight, and Lawson.
","TAKE COVER NOW! Move to a basement or an interior room on the lowest
floor of a sturdy building. Avoid windows. If you are outdoors, in a
mobile home, or in a vehicle, move to the closest substantial shelter
and protect yourself from flying debris.

Please report severe weather by calling 757-899-2415, posting to the
NWS Wakefield Facebook page, or using Twitter @NWSWAKEFIELDVA.",Alert,Immediate,Extreme,Public,w-nws.webmaster@noaa.gov,200032,2b1a19b1-60b3-497c-86d1-d3106c6f999d
2024-09-27,17:47:00,NWS Charleston WV,"Burke, NC; McDowell, NC",Flash Flood Warning issued September 27 at 5:47PM EDT until September 27 at 8:45PM EDT by NWS Charleston WV,Flash Flood Warning,,"FFWRLX

The National Weather Service in Charleston has issued a

* Flash Flood Warning for...
Northwestern Greenup County in northeastern Kentucky...

* Until 845 PM EDT.

* At 547 PM EDT, Emergency management reported thunderstorms
producing heavy rain across the warned area. Between 3 and 6
inches of rain have fallen. Additional rainfall amounts up to 1
inch are possible in the warned area. Flash flooding is already
occurring.

HAZARD...Life threatening flash flooding. Thunderstorms
producing flash flooding.

SOURCE...Emergency management reported.

IMPACT...Life threatening flash flooding of creeks and streams,
urban areas, highways, streets and underpasses.

* Some locations that will experience flash flooding include...
Letitia, South Shore, Grays Branch and South Portsmouth.
","Turn around, don't drown when encountering flooded roads. Most flood
deaths occur in vehicles.

Be aware of your surroundings and do not drive on flooded roads.

In hilly terrain there are hundreds of low water crossings which are
potentially dangerous in heavy rain. Do not attempt to cross flooded
roads. Find an alternate route.

Please report observed flooding to local emergency services or law
enforcement and request they pass this information to the National
Weather Service when you can do so safely.

Report flooding to the National Weather Service by calling toll
free, 800 401 9535, when you can do so safely.",Alert,Immediate,Severe,Public,w-nws.webmaster@noaa.gov,200032,f0d0a473-a68a-498c-a857-e6afaa5b368e
2024-09-27,17:48:00,NWS Blacksburg VA,"Halifax, VA",Tornado Warning issued September 27 at 5:48PM EDT until September 27 at 6:15PM EDT by NWS Blacksburg VA,Tornado Warning,,"TORRNK

The National Weather Service in BLACKSBURG has issued a

* Tornado Warning for...
West central Charlotte County in south central Virginia...
Southeastern Campbell County in central Virginia...
Western Halifax County in south central Virginia...

* Until 615 PM EDT.

* At 547 PM EDT, a severe thunderstorm capable of producing a
tornado was located over Leda, or near Mt Airy. Another severe
thunderstorm capable of producing a tornado near Ingram. Movement
of both storms was northeast at 25 mph.

HAZARD...Tornado.

SOURCE...Radar indicated rotation.

IMPACT...Flying debris will be dangerous to those caught without
shelter. Mobile homes will be damaged or destroyed.
Damage to roofs, windows, and vehicles will occur.  Tree
damage is likely.

* Locations impacted include...
Halifax...
Brookneal...
Nathalie...
Ingram...
Cody...
Leda...
and Crystal Hill.
","TAKE COVER NOW! Move to a basement or an interior room on the lowest
floor of a sturdy building. Avoid windows. If you are outdoors, in a
mobile home, or in a vehicle, move to the closest substantial shelter
and protect yourself from flying debris.

When it is safe to do so, please send your reports of hail of any
size, as well as reports of any wind damage, including downed trees
or large limbs, to the National Weather Service by calling toll free
at 1...8 6 6...2 1 5...4 3 2 4. Reports and pictures can also be
shared on the National Weather Service Blacksburg Facebook page and
on Twitter.",Alert,Immediate,Extreme,Public,w-nws.webmaster@noaa.gov,200032,bb9c56ea-e77d-4c59-b5a6-c8dcc7458d90
2024-09-27,18:05:12,NA,"Wythe, VA",NA,NA,,NA,NA,Cancel,NA,NA,Public,helpalerts@ilogcorp.com,200115,e8775b2b-4d51-4a15-af4e-8796f3cabf57
